transaction_id,transaction_timestamp,sender_bank,receiver_bank,sender_upi,receiver_upi,amount,transaction_type,transaction_status,city,state,device_id,response_time_ms,failure_reason,load_timestamp,source_file,fraud_reason
3e137064-012d-4359-b1a6-83be785bd5c3,2026-07-11 20:23:09,ICICI,AXIS,vi****20@icici,ar****32@axis,43707.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100083,2945,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a84307bc-a59a-4a4d-b2f8-98a4a43d388f,2026-06-21 15:48:34,SBI,AXIS,ma****80@oksbi,di****06@axis,43600.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100040,2930,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2a91baac-dbc8-49e6-a88f-135d77aa8e8e,2026-06-29 02:19:52,HDFC,ICICI,ni****88@okhdfc,vi****04@icici,23620.0,RECHARGE,SUCCESS,AHMEDABAD,GUJARAT,DEV100077,2894,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7de9a4cb-904a-4c70-a562-c4685e1321c7,2026-06-24 00:02:03,ICICI,HDFC,ne****81@icici,ka****03@okhdfc,24773.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100021,2870,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5f197d67-c63d-4025-a8dd-8a6f457493b7,2026-07-11 16:08:29,ICICI,AXIS,ma****33@icici,ma****59@axis,20909.0,P2P,SUCCESS,DELHI,DELHI,DEV100108,2925,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
261d886a-6135-448e-b7c1-cd27a9d53aff,2026-07-09 11:15:24,ICICI,HDFC,an****01@icici,vi****08@okhdfc,42352.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100079,2983,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
97c1909f-72b8-45e2-8656-ecca2b7c5117,2026-06-23 20:33:24,AXIS,ICICI,an****08@axis,ra****57@icici,3603.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100151,2927,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5bd035d7-14d1-4352-88f1-22f68b1bd682,2026-06-25 19:15:51,HDFC,ICICI,ka****34@okhdfc,an****25@icici,45368.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100010,2955,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
8148c4e3-4461-4351-abef-493f8183179e,2026-07-08 01:54:51,AXIS,HDFC,ka****59@axis,si****19@okhdfc,43109.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100019,2944,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
ddbc571e-8650-4ce9-9cdb-4fa6412ac1cc,2026-06-26 00:20:54,AXIS,HDFC,ar****34@axis,pr****26@okhdfc,47311.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100119,2982,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
082d3135-ea40-41df-821e-ac476e50e779,2026-07-03 20:55:16,HDFC,AXIS,ro****27@okhdfc,ar****10@axis,33148.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100157,2912,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
f792111a-9492-4235-8f11-d121094c0476,2026-06-29 20:48:19,HDFC,AXIS,ka****99@okhdfc,ka****44@axis,23689.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100009,2963,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
390f89ed-e7de-43ff-8299-0d9dc8502232,2026-06-19 09:52:44,AXIS,SBI,po****01@axis,ri****53@oksbi,37623.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100008,2966,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
9fc0645e-f70d-42c1-bd52-343bd9994323,2026-06-26 13:28:24,ICICI,HDFC,ni****49@icici,ro****88@okhdfc,23893.0,MERCHANT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100007,2893,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
74054dbc-02dd-4e2a-be9e-1615a2fabf0c,2026-07-04 06:41:54,SBI,ICICI,ha****76@oksbi,am****88@icici,22662.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100162,2937,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
9009e92c-8389-4a50-9940-d2fbc609c56e,2026-07-05 07:31:20,SBI,HDFC,ar****35@oksbi,ne****59@okhdfc,2942.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100041,2883,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
55d6c4ca-4b1a-4c10-bb80-6f63b8aa1ef2,2026-06-21 18:36:29,AXIS,SBI,sn****61@axis,ka****58@oksbi,26749.0,P2P,SUCCESS,DELHI,DELHI,DEV100090,2932,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
ab6891a6-ac29-45a7-ae8b-dac99e06f39b,2026-07-12 04:35:29,AXIS,HDFC,ha****82@axis,ka****89@okhdfc,8523.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100056,2944,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2900ac33-5565-4716-a2bb-8f47181a197e,2026-06-17 04:28:18,SBI,HDFC,ka****01@oksbi,vi****24@okhdfc,38636.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100124,2856,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
923e16ad-fcea-42ac-9ac2-b25ee1fe079b,2026-07-08 08:45:25,HDFC,SBI,ni****19@okhdfc,ha****47@oksbi,931.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100031,2862,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
d0990ff6-6678-462d-a314-d93422e6e581,2026-06-25 09:43:01,SBI,ICICI,am****92@oksbi,ra****63@icici,1143.0,BILL PAYMENT,SUCCESS,AHMEDABAD,GUJARAT,DEV100034,2916,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
e155b7cc-fc8c-4e89-b1ad-2a073c9f0e2b,2026-07-12 05:22:10,HDFC,AXIS,ro****91@okhdfc,ra****07@axis,25221.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100148,2971,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
5463ed82-5f23-401a-b8a4-363f49dd6b47,2026-07-08 02:52:08,SBI,HDFC,po****54@oksbi,ni****06@okhdfc,8118.0,P2P,SUCCESS,DELHI,DELHI,DEV100107,2986,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
125615a2-7325-4a15-b5b7-b6d25a262b71,2026-06-26 19:58:29,SBI,ICICI,vi****33@oksbi,ha****55@icici,25821.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100082,2942,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a22ff9e0-de91-4d6e-b7ad-5e7900419361,2026-06-17 01:18:05,AXIS,ICICI,pr****38@axis,po****75@icici,10013.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100033,2935,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
27b46f2e-a9c7-440d-a1b5-504db07df470,2026-07-05 15:12:08,ICICI,AXIS,ro****46@icici,ka****33@axis,21606.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100143,2888,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a22b8796-387b-4724-a2fe-15b03b31b8d0,2026-06-29 10:08:49,SBI,AXIS,ni****03@oksbi,ar****47@axis,15220.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100196,2921,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
275f3f5e-2bec-468b-b2d2-82c755b48196,2026-06-18 18:35:18,HDFC,AXIS,ar****73@okhdfc,ra****60@axis,35915.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100014,2911,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
06ae035b-527b-4b45-8f98-74fda267d38b,2026-06-25 19:48:01,HDFC,AXIS,si****40@okhdfc,ar****55@axis,45911.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100129,2987,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
00258449-2d8b-4e71-8efb-6cc6f3c96bdf,2026-07-06 06:30:39,SBI,AXIS,ha****87@oksbi,ma****41@axis,24297.0,P2P,SUCCESS,DELHI,DELHI,DEV100089,2940,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
f68b1b6e-9fa0-4c5d-863d-dd155341becd,2026-06-30 06:11:57,ICICI,HDFC,po****92@icici,ro****20@okhdfc,5198.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100048,2992,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
6fe4cb2a-d119-4177-b858-d7720e1568b0,2026-06-22 12:41:29,ICICI,SBI,vi****52@icici,am****22@oksbi,28123.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100085,2966,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
52fd99f8-040d-4485-8a93-27c8aae28492,2026-06-15 12:05:07,HDFC,SBI,si****91@okhdfc,ka****09@oksbi,1998.0,BILL PAYMENT,SUCCESS,PUNE,MAHARASHTRA,DEV100159,2891,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
08959306-9f9d-4bce-8c45-5dcce6c3fb04,2026-07-05 23:11:26,ICICI,SBI,ri****33@icici,ha****05@oksbi,39148.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100151,2957,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
950bc001-8ce9-4ba5-999d-0ed4298ed63c,2026-06-13 08:45:04,HDFC,SBI,ra****46@okhdfc,ri****18@oksbi,35636.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100166,2998,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
9f3466fb-2fee-432e-9c43-3a35603fa7c7,2026-06-18 09:36:24,ICICI,SBI,vi****83@icici,ni****80@oksbi,28921.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100097,2853,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
00f1a7dd-812c-4199-b71d-72044ec5cc8d,2026-06-15 18:15:31,AXIS,HDFC,po****13@axis,ra****50@okhdfc,12301.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100194,2950,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
e69d9595-3b97-4ed1-9103-ad8956194a91,2026-06-18 15:03:01,HDFC,AXIS,ar****52@okhdfc,ka****27@axis,26840.0,BILL PAYMENT,FAILED,JAIPUR,RAJASTHAN,DEV100006,2934,Daily Limit Exceeded,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
088250b7-d757-449f-8f69-820a2a4b83c7,2026-06-26 11:06:58,AXIS,ICICI,ro****57@axis,si****63@icici,27561.0,MERCHANT,SUCCESS,INDORE,MADHYA PRADESH,DEV100093,2879,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
3dab23af-9721-400f-b0b7-ddd89c00599a,2026-06-28 15:41:06,HDFC,ICICI,pr****50@okhdfc,ro****07@icici,27897.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100064,2956,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
04190ba4-0f9d-4fe1-b151-1c15d60c6a34,2026-06-14 21:12:50,HDFC,AXIS,ma****34@okhdfc,ar****16@axis,32832.0,BILL PAYMENT,FAILED,MUMBAI,MAHARASHTRA,DEV100082,2992,Bank Server Down,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
9fd015e8-b437-4491-8155-1a102458e45f,2026-06-26 07:29:50,SBI,AXIS,ri****53@oksbi,ma****58@axis,23038.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100107,2982,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
19e68ab3-5d7e-460d-8594-82e085be8e1c,2026-07-06 12:44:26,AXIS,SBI,pr****64@axis,sn****56@oksbi,33918.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100070,2852,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
bb7aa297-9fcf-4bd4-b6bf-ff1e50f10542,2026-06-27 02:05:20,AXIS,SBI,ka****96@axis,ri****46@oksbi,2078.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100057,2902,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7249be20-04e9-43a0-b07c-82a7d2cdfb97,2026-06-14 16:22:34,HDFC,ICICI,di****08@okhdfc,ka****80@icici,39323.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100012,2889,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a9af3a1b-71f6-4f6f-8e61-246b63fd2b27,2026-06-17 02:21:27,ICICI,SBI,ra****90@icici,po****10@oksbi,36903.0,BILL PAYMENT,FAILED,HYDERABAD,TELANGANA,DEV100195,2912,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
871a6cd9-3118-49b2-8d35-263e4fa253e3,2026-07-05 01:49:43,AXIS,SBI,po****06@axis,ni****90@oksbi,3060.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100172,2904,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2998657a-59ff-4ea4-9fd2-bb600de00eb7,2026-07-02 05:37:01,AXIS,SBI,pr****35@axis,ni****56@oksbi,2504.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100066,2867,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
30ddd9de-a25d-4acd-94d2-67fe113dc181,2026-06-14 12:18:59,AXIS,HDFC,ro****37@axis,ra****21@okhdfc,38111.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100126,2888,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
31434723-8cec-4dfb-aafb-2dab63a393ea,2026-06-30 22:17:03,HDFC,SBI,pr****81@okhdfc,pr****93@oksbi,25387.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100026,2938,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
ac348293-8d80-4667-abb8-59f70f9df87b,2026-06-18 04:20:14,ICICI,AXIS,ri****02@icici,ri****13@axis,5262.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100034,2935,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
1a7fdf37-8b86-4555-8483-470fd33de380,2026-06-25 17:44:13,AXIS,ICICI,sn****42@axis,di****15@icici,386.0,BILL PAYMENT,SUCCESS,DELHI,DELHI,DEV100182,2977,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2e822928-7a40-4906-a6c7-b80a2238072f,2026-06-24 13:44:54,AXIS,HDFC,am****41@axis,an****31@okhdfc,7215.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100089,2852,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
841f8567-c1dd-47d3-a684-3b39cba5826e,2026-06-27 13:17:04,HDFC,SBI,ar****45@okhdfc,di****45@oksbi,4873.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100066,2974,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
c4f78068-79ca-4e01-8aed-91a9cc38aea9,2026-06-22 03:53:36,HDFC,AXIS,sn****63@okhdfc,pr****86@axis,44893.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100019,2966,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
66ff8829-539d-44f4-9844-f3ebac12bf77,2026-06-16 10:46:51,AXIS,ICICI,ri****43@axis,po****21@icici,37950.0,P2P,SUCCESS,DELHI,DELHI,DEV100184,2956,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
4f11a619-11d1-4afc-bcf9-e43d6267afca,2026-06-15 13:57:01,ICICI,AXIS,ka****28@icici,di****69@axis,17962.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100095,2944,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
6fae0d7b-85c7-40d7-8f86-ecc7995bd55b,2026-06-13 23:10:07,ICICI,HDFC,ka****54@icici,an****00@okhdfc,27973.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100071,2908,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
b12f2907-2ab9-443d-8ac0-48eb81d01583,2026-06-21 02:38:41,SBI,HDFC,pr****34@oksbi,ni****41@okhdfc,28561.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100089,2990,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
25c8f1d2-5756-495b-843a-6430c8b6e9d6,2026-07-06 23:38:14,AXIS,HDFC,ni****34@axis,ne****93@okhdfc,13849.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100086,2868,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
d715c0dd-3f70-4c86-9406-7dd087c44fbe,2026-06-24 09:57:17,HDFC,AXIS,di****71@okhdfc,ro****45@axis,31833.0,BILL PAYMENT,SUCCESS,PUNE,MAHARASHTRA,DEV100092,2992,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
6da002e3-b0a6-4291-8ac2-a17df3467eb1,2026-06-21 00:20:56,ICICI,HDFC,ma****95@icici,ka****77@okhdfc,13726.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100186,2898,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
74054558-dbc5-4859-96fd-4dbd9e75299d,2026-06-18 05:38:34,HDFC,SBI,ka****89@okhdfc,ri****59@oksbi,6736.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100087,2918,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
bb06fb22-78c7-43d2-b45d-9cbba15c07e6,2026-06-27 11:32:22,AXIS,HDFC,am****62@axis,ni****07@okhdfc,26937.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100103,2927,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
0bb39310-e7fb-42c5-9e67-0f4121b0b491,2026-07-06 09:02:20,SBI,AXIS,di****80@oksbi,ka****85@axis,38117.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100178,2885,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7c19d432-222d-44b8-9f4b-706a1c026c63,2026-07-03 17:47:35,ICICI,HDFC,ro****05@icici,pr****46@okhdfc,19484.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100032,2856,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
7d8614c2-bf5d-42dd-aeac-fe9f0bbf7d18,2026-06-13 15:38:00,SBI,ICICI,pr****97@oksbi,di****47@icici,23361.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100110,2864,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
eefba95f-3f4a-4cbb-ad52-1a07057e083d,2026-07-08 21:46:09,HDFC,AXIS,am****20@okhdfc,vi****34@axis,4707.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100001,2920,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
aa1108f5-0ebb-40de-9465-f06e3b35f7ba,2026-07-09 06:56:19,SBI,AXIS,ka****93@oksbi,di****35@axis,35979.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100089,2927,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
223b1183-3c35-4bcc-af64-371d365b2cca,2026-07-07 01:04:54,HDFC,AXIS,vi****11@okhdfc,ne****55@axis,40745.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100115,2925,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
eecfff91-2b7d-4aef-b7aa-c5c079b40c34,2026-06-22 20:15:07,ICICI,AXIS,ra****01@icici,ma****20@axis,16598.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100136,2864,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
de0390e1-d22f-47b2-ba61-992e9c617765,2026-07-01 20:29:44,HDFC,SBI,ro****34@okhdfc,ri****11@oksbi,6965.0,BILL PAYMENT,SUCCESS,DELHI,DELHI,DEV100055,2933,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
13f7ce2f-eb92-494e-8406-c9d3e4521608,2026-07-10 18:26:42,AXIS,HDFC,ma****38@axis,ra****40@okhdfc,40839.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100053,2891,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
ba0b8f9f-30ef-4f65-b9ff-c4c097a2907e,2026-07-05 21:21:58,HDFC,AXIS,am****46@okhdfc,vi****69@axis,16515.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100195,2897,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
59f79211-ab19-4ffb-a370-5d916da014ef,2026-06-24 23:20:49,SBI,HDFC,pr****98@oksbi,pr****21@okhdfc,12186.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100151,2982,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
2859abba-4a9f-4fff-a396-9dd5774207c1,2026-06-21 06:07:03,AXIS,HDFC,po****31@axis,ka****35@okhdfc,38942.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100019,2962,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
b285263e-fff3-4980-96cd-84dde2071e25,2026-07-03 18:59:00,AXIS,HDFC,ri****20@axis,ha****38@okhdfc,723.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100059,2858,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
a8a56df8-af46-48f8-b88e-cd3934bebba5,2026-06-14 16:51:27,SBI,HDFC,ar****40@oksbi,ri****60@okhdfc,8407.0,RECHARGE,SUCCESS,INDORE,MADHYA PRADESH,DEV100187,2941,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv,High Response Time
